hyperedge_id,hyperedge_type,image_name,hyperedge_weight
HE_000017,knn,No19.jpg,0.04768967542535945
HE_000017,knn,no1092.jpg,0.04768967542535945
HE_000017,knn,no1094.jpg,0.04768967542535945
HE_000017,knn,no1130.jpg,0.04768967542535945
HE_000017,knn,no1274.jpg,0.04768967542535945
HE_000017,knn,no1331.jpg,0.04768967542535945
HE_000017,knn,no1346.jpg,0.04768967542535945
HE_000017,knn,no507.jpg,0.04768967542535945
HE_000017,knn,no538.jpg,0.04768967542535945
HE_000017,knn,no631.jpg,0.04768967542535945
HE_000017,knn,y888.jpg,0.04768967542535945
HE_000018,knn,No19.jpg,0.0497690536846356
HE_000018,knn,no1092.jpg,0.0497690536846356
HE_000018,knn,no1094.jpg,0.0497690536846356
HE_000018,knn,no1130.jpg,0.0497690536846356
HE_000018,knn,no1274.jpg,0.0497690536846356
HE_000018,knn,no1321.jpg,0.0497690536846356
HE_000018,knn,no1331.jpg,0.0497690536846356
HE_000018,knn,no1346.jpg,0.0497690536846356
HE_000018,knn,no507.jpg,0.0497690536846356
HE_000018,knn,no538.jpg,0.0497690536846356
HE_000018,knn,no631.jpg,0.0497690536846356
HE_000019,knn,no1116.jpg,0.08503807514316336
HE_000019,knn,no1161.jpg,0.08503807514316336
HE_000019,knn,no1429.jpg,0.08503807514316336
HE_000019,knn,no218.jpg,0.08503807514316336
HE_000019,knn,no256.jpg,0.08503807514316336
HE_000019,knn,no259.jpg,0.08503807514316336
HE_000019,knn,no910.jpg,0.08503807514316336
HE_000019,knn,y64.jpg,0.08503807514316336
HE_000019,knn,y678.jpg,0.08503807514316336
HE_000019,knn,y685.jpg,0.08503807514316336
HE_000019,knn,y810.jpg,0.08503807514316336
HE_000020,knn,no1084.jpg,0.058669696593624705
HE_000020,knn,no1091.jpg,0.058669696593624705
HE_000020,knn,no1119.jpg,0.058669696593624705
HE_000020,knn,no1329.jpg,0.058669696593624705
HE_000020,knn,no645.jpg,0.058669696593624705
HE_000020,knn,no821.jpg,0.058669696593624705
HE_000020,knn,no877.jpg,0.058669696593624705
HE_000020,knn,no904.jpg,0.058669696593624705
HE_000020,knn,no932.jpg,0.058669696593624705
HE_000020,knn,y109.jpg,0.058669696593624705
HE_000020,knn,y960.jpg,0.058669696593624705
HE_000021,knn,no1126.jpg,0.03847164796518907
HE_000021,knn,no1226.jpg,0.03847164796518907
HE_000021,knn,no125.jpg,0.03847164796518907
HE_000021,knn,no1448.jpg,0.03847164796518907
HE_000021,knn,no493.jpg,0.03847164796518907
HE_000021,knn,no554.jpg,0.03847164796518907
HE_000021,knn,no588.jpg,0.03847164796518907
HE_000021,knn,no890.jpg,0.03847164796518907
HE_000021,knn,no899.jpg,0.03847164796518907
HE_000021,knn,y1368.jpg,0.03847164796518907
HE_000021,knn,y1484.jpg,0.03847164796518907
HE_000022,knn,no1132.jpg,0.09343766162219667
HE_000022,knn,no198.jpg,0.09343766162219667
HE_000022,knn,no243.jpg,0.09343766162219667
HE_000022,knn,no599.jpg,0.09343766162219667
HE_000022,knn,no894.jpg,0.09343766162219667
HE_000022,knn,y1030.jpg,0.09343766162219667
HE_000022,knn,y1081.jpg,0.09343766162219667
HE_000022,knn,y1126.jpg,0.09343766162219667
HE_000022,knn,y1222.jpg,0.09343766162219667
HE_000022,knn,y309.jpg,0.09343766162219667
HE_000022,knn,y402.jpg,0.09343766162219667
HE_000023,knn,no1147.jpg,0.10030336770239069
HE_000023,knn,no696.jpg,0.10030336770239069
HE_000023,knn,y1182.jpg,0.10030336770239069
HE_000023,knn,y1359.jpg,0.10030336770239069
HE_000023,knn,y255.jpg,0.10030336770239069
HE_000023,knn,y334.jpg,0.10030336770239069
HE_000023,knn,y377.jpg,0.10030336770239069
HE_000023,knn,y527.jpg,0.10030336770239069
HE_000023,knn,y604.jpg,0.10030336770239069
HE_000023,knn,y71.jpg,0.10030336770239069
HE_000023,knn,y711.jpg,0.10030336770239069
HE_000024,knn,no1116.jpg,0.08624205645097666
HE_000024,knn,no1161.jpg,0.08624205645097666
HE_000024,knn,no1429.jpg,0.08624205645097666
HE_000024,knn,no218.jpg,0.08624205645097666
HE_000024,knn,no256.jpg,0.08624205645097666
HE_000024,knn,no259.jpg,0.08624205645097666
HE_000024,knn,no910.jpg,0.08624205645097666
HE_000024,knn,y513.jpg,0.08624205645097666
HE_000024,knn,y64.jpg,0.08624205645097666
HE_000024,knn,y685.jpg,0.08624205645097666
HE_000024,knn,y810.jpg,0.08624205645097666
HE_000025,knn,no1164.jpg,0.09328212170282076
HE_000025,knn,no1178.jpg,0.09328212170282076
HE_000025,knn,no1372.jpg,0.09328212170282076
HE_000025,knn,no1429.jpg,0.09328212170282076
HE_000025,knn,no1432.jpg,0.09328212170282076
HE_000025,knn,no256.jpg,0.09328212170282076
HE_000025,knn,no259.jpg,0.09328212170282076
HE_000025,knn,no626.jpg,0.09328212170282076
HE_000025,knn,no910.jpg,0.09328212170282076
HE_000025,knn,y255.jpg,0.09328212170282076
HE_000025,knn,y334.jpg,0.09328212170282076
HE_000026,knn,no1084.jpg,0.0906790042060502
HE_000026,knn,no1091.jpg,0.0906790042060502
HE_000026,knn,no1119.jpg,0.0906790042060502
HE_000026,knn,no1165.jpg,0.0906790042060502
HE_000026,knn,no143.jpg,0.0906790042060502
HE_000026,knn,no257.jpg,0.0906790042060502
HE_000026,knn,no640.jpg,0.0906790042060502
HE_000026,knn,no645.jpg,0.0906790042060502
HE_000026,knn,no877.jpg,0.0906790042060502
HE_000026,knn,y440.jpg,0.0906790042060502
HE_000026,knn,y960.jpg,0.0906790042060502
HE_000027,knn,no1167.jpg,0.10473392176867707
HE_000027,knn,no1367.jpg,0.10473392176867707
HE_000027,knn,no220.jpg,0.10473392176867707
HE_000027,knn,no396.jpg,0.10473392176867707
HE_000027,knn,no590.jpg,0.10473392176867707
HE_000027,knn,no97.jpg,0.10473392176867707
HE_000027,knn,y1078.jpg,0.10473392176867707
HE_000027,knn,y1178.jpg,0.10473392176867707
HE_000027,knn,y440.jpg,0.10473392176867707
HE_000027,knn,y6.jpg,0.10473392176867707
HE_000027,knn,y992.jpg,0.10473392176867707
HE_000028,knn,no1168.jpg,0.1112627859242976
HE_000028,knn,no119.jpg,0.1112627859242976
HE_000028,knn,no33.jpg,0.1112627859242976
HE_000028,knn,no431.jpg,0.1112627859242976
HE_000028,knn,no65.jpg,0.1112627859242976
HE_000028,knn,no816.jpg,0.1112627859242976
HE_000028,knn,no817.jpg,0.1112627859242976
HE_000028,knn,no9.jpg,0.1112627859242976
HE_000028,knn,no933.jpg,0.1112627859242976
HE_000028,knn,y1366.jpg,0.1112627859242976
HE_000028,knn,y741.jpg,0.1112627859242976
HE_000029,knn,no1164.jpg,0.09504606287815838
HE_000029,knn,no1178.jpg,0.09504606287815838
HE_000029,knn,no1372.jpg,0.09504606287815838
HE_000029,knn,no1432.jpg,0.09504606287815838
HE_000029,knn,no256.jpg,0.09504606287815838
HE_000029,knn,no259.jpg,0.09504606287815838
HE_000029,knn,no626.jpg,0.09504606287815838
HE_000029,knn,no910.jpg,0.09504606287815838
HE_000029,knn,y255.jpg,0.09504606287815838
HE_000029,knn,y334.jpg,0.09504606287815838
HE_000029,knn,y711.jpg,0.09504606287815838
HE_000030,knn,no1179.jpg,0.06389431778585157
HE_000030,knn,no353.jpg,0.06389431778585157
HE_000030,knn,no391.jpg,0.06389431778585157
HE_000030,knn,no432.jpg,0.06389431778585157
HE_000030,knn,no740.jpg,0.06389431778585157
HE_000030,knn,no856.jpg,0.06389431778585157
HE_000030,knn,no87.jpg,0.06389431778585157
HE_000030,knn,y1266.jpg,0.06389431778585157
HE_000030,knn,y1351.jpg,0.06389431778585157
HE_000030,knn,y1468.jpg,0.06389431778585157
HE_000030,knn,y758.jpg,0.06389431778585157
HE_000031,knn,no1091.jpg,0.06634483783048846
HE_000031,knn,no1186.jpg,0.06634483783048846
HE_000031,knn,no1263.jpg,0.06634483783048846
HE_000031,knn,no162.jpg,0.06634483783048846
HE_000031,knn,no394.jpg,0.06634483783048846
HE_000031,knn,no645.jpg,0.06634483783048846
HE_000031,knn,no708.jpg,0.06634483783048846
HE_000031,knn,no877.jpg,0.06634483783048846
HE_000031,knn,no904.jpg,0.06634483783048846
HE_000031,knn,no976.jpg,0.06634483783048846
HE_000031,knn,y960.jpg,0.06634483783048846
HE_000032,knn,no119.jpg,0.08757628232263402
HE_000032,knn,no1242.jpg,0.08757628232263402
HE_000032,knn,no156.jpg,0.08757628232263402
HE_000032,knn,no159.jpg,0.08757628232263402
HE_000032,knn,no340.jpg,0.08757628232263402
HE_000032,knn,no411.jpg,0.08757628232263402
HE_000032,knn,no487.jpg,0.08757628232263402
HE_000032,knn,no84.jpg,0.08757628232263402
HE_000032,knn,no933.jpg,0.08757628232263402
HE_000032,knn,y1366.jpg,0.08757628232263402
HE_000032,knn,y741.jpg,0.08757628232263402
HE_000033,knn,no120.jpg,0.06821184107045551
HE_000033,knn,no766.jpg,0.06821184107045551
HE_000033,knn,no87.jpg,0.06821184107045551
HE_000033,knn,y100.jpg,0.06821184107045551
HE_000033,knn,y1111.jpg,0.06821184107045551
HE_000033,knn,y1242.jpg,0.06821184107045551
HE_000033,knn,y1293.jpg,0.06821184107045551
HE_000033,knn,y1447.jpg,0.06821184107045551
HE_000033,knn,y1468.jpg,0.06821184107045551
HE_000033,knn,y942.jpg,0.06821184107045551
HE_000033,knn,y979.jpg,0.06821184107045551
HE_000034,knn,no1211.jpg,0.08820940517375447
HE_000034,knn,no141.jpg,0.08820940517375447
HE_000034,knn,no298.jpg,0.08820940517375447
HE_000034,knn,no308.jpg,0.08820940517375447
HE_000034,knn,no331.jpg,0.08820940517375447
HE_000034,knn,no734.jpg,0.08820940517375447
HE_000034,knn,y1112.jpg,0.08820940517375447
HE_000034,knn,y56.jpg,0.08820940517375447
HE_000034,knn,y811.jpg,0.08820940517375447
HE_000034,knn,y942.jpg,0.08820940517375447
HE_000034,knn,y979.jpg,0.08820940517375447
HE_000035,knn,no122.jpg,0.1098444788665946
HE_000035,knn,no140.jpg,0.1098444788665946
HE_000035,knn,no154.jpg,0.1098444788665946
HE_000035,knn,no29.jpg,0.1098444788665946
HE_000035,knn,no296.jpg,0.1098444788665946
HE_000035,knn,no329.jpg,0.1098444788665946
HE_000035,knn,no494.jpg,0.1098444788665946
HE_000035,knn,no66.jpg,0.1098444788665946
HE_000035,knn,y1016.jpg,0.1098444788665946
HE_000035,knn,y1109.jpg,0.1098444788665946
HE_000035,knn,y1153.jpg,0.1098444788665946
HE_000036,knn,No15.jpg,0.0759625829003183
HE_000036,knn,no1042.jpg,0.0759625829003183
HE_000036,knn,no1221.jpg,0.0759625829003183
HE_000036,knn,no42.jpg,0.0759625829003183
HE_000036,knn,no421.jpg,0.0759625829003183
HE_000036,knn,no533.jpg,0.0759625829003183
HE_000036,knn,no534.jpg,0.0759625829003183
HE_000036,knn,no733.jpg,0.0759625829003183
HE_000036,knn,no797.jpg,0.0759625829003183
HE_000036,knn,y1462.jpg,0.0759625829003183
HE_000036,knn,y743.jpg,0.0759625829003183
HE_000037,knn,no1126.jpg,0.03866326806564991
HE_000037,knn,no1226.jpg,0.03866326806564991
HE_000037,knn,no125.jpg,0.03866326806564991
HE_000037,knn,no1448.jpg,0.03866326806564991
HE_000037,knn,no493.jpg,0.03866326806564991
HE_000037,knn,no588.jpg,0.03866326806564991
HE_000037,knn,no890.jpg,0.03866326806564991
HE_000037,knn,no899.jpg,0.03866326806564991
HE_000037,knn,y1345.jpg,0.03866326806564991
